File	Mentions
GEM_1930_92	Alphons Diepenbrock
GEM_1930_92	Emile Seipgens
GEM_1930_93	Pierre Kemp
GEM_1930_93	Joep Nicolas
GEM_1930_94	Anton van Duinkerken
GEM_1930_94	Hubert
GEM_1930_95	Vic Reinders
GEM_1930_96	Pierre Kemp
GEM_1930_96	Joep Nicolas
GEM_1930_97	Henricus
GEM_1930_97	Jozef Cantré
GEM_1930_97	S.H. de Roos
GEM_1930_97	Erich Wichman
GEM_1930_97	Lodewijk van Deyssel
GEM_1930_97	Joep Nicolas
GEM_1930_99	E. Jaspar
GEM_1930_99	Alfons Olterdissen
GEM_1930_105	Laurent Polis
GEM_1930_107	Gerard Brom
GEM_1930_108	H. Marsman
GEM_1930_108	Albe
GEM_1930_109	Gerard Wijdeveld
GEM_1930_109	Anton van Duinkerken
GEM_1930_110	Theun de Vries
GEM_1930_116	Anton van Duinkerken
GEM_1930_117	Albe
GEM_1930_117	Albert Helman
GEM_1930_120	Jan Engelman
GEM_1930_121	A. den Doolaard
GEM_1930_121	Constance Teichmann
GEM_1930_122	Ellen Russe
GEM_1930_123	Anton van Duinkerken
GEM_1930_123	G.J. Hoogewerff
GEM_1930_124	Gabriël Smit
GEM_1930_125	P. Hendrix
GEM_1930_126	Gerard Wijdeveld
GEM_1930_127	J.J. van Geuns
GEM_1930_127	J. van Geuns
GEM_1930_128	J.J. van Geuns
GEM_1930_128	J. van Geuns
GEM_1930_130	J.J. van Geuns
GEM_1930_130	J. van Geuns
GEM_1930_131	J.J. van Geuns
GEM_1930_131	J. van Geuns
GEM_1930_132	J.J. van Geuns
GEM_1930_132	J. van Geuns
GEM_1930_133	Anton van Duinkerken
GEM_1930_137	M. Revis
GEM_1930_138	Albe
GEM_1930_138	Albert Helman
GEM_1930_139	Albe
GEM_1930_139	Albert Helman
GEM_1930_140	Albe
GEM_1930_140	Albert Helman
GEM_1930_141	Willem Nieuwenhuis
GEM_1930_141	Albert Helman
GEM_1930_141	G. Kalff
GEM_1930_141	Gerard Bruning
GEM_1930_141	Hendrik de Vries
GEM_1930_141	W.L.M.E. van Leeuwen
GEM_1930_141	Albe
GEM_1930_143	Multatuli
GEM_1930_143	Guido Gezelle
GEM_1930_143	Anton van Duinkerken
GEM_1930_143	Jan Engelman
GEM_1930_144	M.J. Brusse
GEM_1930_144	Annie Salomons
GEM_1931_3	Ernest Michel
GEM_1931_3	Anton van Duinkerken
GEM_1931_4	Li Tai Po
GEM_1931_4	Albe
GEM_1931_4	Albert Helman
GEM_1931_7	Albe
GEM_1931_8	Louis Saalborn
GEM_1931_8	J.F.M. Sterck
GEM_1931_14	Jan H. de Groot
GEM_1931_15	Jan H. de Groot
GEM_1931_18	Albe
GEM_1931_18	Albert Helman
GEM_1931_19	Anton van Duinkerken
GEM_1931_20	Albert Kuyle
GEM_1931_20	Albe
GEM_1931_20	Marnix Gijsen
GEM_1931_24	Plato
GEM_1931_24	Albe
GEM_1931_24	Albert Helman
GEM_1931_26	Albert Kuyle
GEM_1931_26	Albe
GEM_1931_28	Anton van Duinkerken
GEM_1931_29	Ilja Ehrenburg
GEM_1931_29	Albert Kuyle
GEM_1931_29	Albe
GEM_1931_31	Henri Borel
GEM_1931_31	Hubert
GEM_1931_34	Jan H. de Groot
GEM_1931_35	Plato
GEM_1931_35	Albe
GEM_1931_35	Albert Helman
GEM_1931_36	A.J.D. van Oosten
GEM_1931_37	Emile Erens
GEM_1931_38	Hans van Zijl
GEM_1931_39	Albe
GEM_1931_39	Albert Helman
GEM_1931_40	J.C. van Schagen
GEM_1931_41	Theun de Vries
GEM_1931_45	Albe
GEM_1931_45	Albert Helman
GEM_1931_46	Anton van Duinkerken
GEM_1931_47	Hendrik Andriessen
GEM_1931_48	Pierre Kemp
GEM_1931_49	Ellen Russe
GEM_1931_49	Giovanni Papini
GEM_1931_49	Plato
GEM_1931_52	To Hölscher
GEM_1931_53	To Hölscher
GEM_1931_54	Roel Houwink
GEM_1931_54	Henri Bruning
GEM_1931_54	Willem Nieuwenhuis
GEM_1931_54	A.J.D. van Oosten
GEM_1931_54	A.A.M. Stols
GEM_1931_54	Joris Ivens
GEM_1931_54	Jan H. Eekhout
GEM_1931_54	Gabriël Smit
GEM_1931_54	Menno ter Braak
GEM_1931_54	J. van Geuns
GEM_1931_54	M. Stol
GEM_1931_54	Joris Iven
GEM_1931_54	J.J. van Geuns
GEM_1931_54	J.C. Noordstar
GEM_1931_54	Rainer Maria Rilke
GEM_1931_54	D.A.M. Binnendijk
GEM_1931_57	Piet Visser
GEM_1931_59	Albe
GEM_1931_59	Albert Helman
GEM_1931_60	Pierre Kemp
GEM_1931_61	Eric van der Steen
GEM_1931_62	Eric van der Steen
GEM_1931_63	Leo van Breen
GEM_1931_64	Eric van der Steen
GEM_1931_65	Eric van der Steen
GEM_1931_66	Henri Bruning
GEM_1931_66	Guido Gezelle
GEM_1931_66	Gerard Wijdeveld
GEM_1931_66	J. Dhont
GEM_1931_66	Ernest Michel
GEM_1931_66	Giacomo Leopardi
GEM_1931_66	Leopold
GEM_1931_66	Karel van den Oever
GEM_1931_66	J.H. Leopold
GEM_1931_66	Chris de Graaff
GEM_1931_67	Gerard Walschap
GEM_1931_67	Marnix Gijsen
GEM_1931_70	Frans Erens
GEM_1931_71	Anton van Duinkerken
GEM_1931_72	Anton van Duinkerken
GEM_1931_73	Anton van Duinkerken
GEM_1931_75	Pierre Kemp
GEM_1931_76	Eric van der Steen
GEM_1931_77	A.J.D. van Oosten
GEM_1931_78	Leo van Breen
GEM_1931_79	Jan H. de Groot
GEM_1931_79	Multatuli
GEM_1931_79	Roel Houwink
GEM_1931_79	Albe
GEM_1931_81	Frans Erens
GEM_1931_81	Gerard Bruning
GEM_1931_81	Lodewijk van Deyssel
GEM_1931_81	Anton van Duinkerken
GEM_1931_81	Felix Rutten
GEM_1931_82	Anton van Duinkerken
GEM_1931_84	Willem Nieuwenhuis
GEM_1931_86	Leo van Breen
GEM_1931_86	Anton van Duinkerken
GEM_1931_87	Leo van Breen
GEM_1931_87	Anton van Duinkerken
GEM_1931_88	Anton van Duinkerken
GEM_1931_89	Jan H. de Groot
GEM_1931_90	A.J.D. van Oosten
GEM_1931_90	Albert Verwey
GEM_1931_90	Joris Ivens
GEM_1931_90	Jan H. Eekhout
GEM_1931_90	Gabriël Smit
GEM_1931_90	Menno ter Braak
GEM_1931_90	Leopold
GEM_1931_90	Joris Iven
GEM_1931_90	Albe
GEM_1931_90	Martin Leopold
GEM_1931_90	Geerten Gossaert
GEM_1931_90	Chris de Graaff
GEM_1931_90	Karel van de Woestijne
GEM_1931_90	D.A.M. Binnendijk
GEM_1931_92	Homerus
GEM_1931_93	Ernest Claes
GEM_1931_93	Ina Boudier-Bakker
GEM_1931_93	Herman de Man
GEM_1931_93	Bergman
GEM_1931_93	J.H. Groenewegen
GEM_1931_93	Jacob van Lennep
GEM_1931_93	Multatuli
GEM_1931_93	Hilda Ram
GEM_1931_93	Anna Bijns
GEM_1931_93	Albe
GEM_1931_93	Anton van Duinkerken
GEM_1931_93	Felix Timmermans
GEM_1931_93	Albert Verwey
GEM_1931_93	Alie Smeding
GEM_1931_93	Albert Helman
GEM_1931_93	Albrecht Rodenbach
GEM_1931_93	E.J. Potgieter
GEM_1931_93	Hendrik Conscience
GEM_1931_93	A.M. de Jong
GEM_1931_93	Lodewijk Makeblijde
GEM_1931_93	Gerard Walschap
GEM_1931_93	Stijn Streuvels
GEM_1931_94	Pierre Kemp
GEM_1931_97	Cornelis Veth
GEM_1931_97	Dirk Coster
GEM_1931_99	Anton van Duinkerken
GEM_1931_99	Willem Nieuwenhuis
GEM_1931_99	Albe
GEM_1931_100	Eric van der Steen
GEM_1931_101	Leo van Breen
GEM_1931_105	Anton van Duinkerken
GEM_1931_108	Charles Eyck
GEM_1931_112	Willem Nieuwenhuis
GEM_1931_114	Charles Eyck
GEM_1931_116	Albert Kuyle
GEM_1931_116	Albe
GEM_1931_118	Stijn Streuvels
GEM_1932_2	Anton van Duinkerken
GEM_1932_3	Willem Nieuwenhuis
GEM_1932_5	Anton van Duinkerken
GEM_1932_7	Louis de Bourbon
GEM_1932_8	Beb Vuyk
GEM_1932_8	Louis de Bourbon
GEM_1932_8	Herman de Man
GEM_1932_8	Albe
GEM_1932_8	Stijn Streuvels
GEM_1932_9	Desiderius Erasmus
GEM_1932_9	Anton van Duinkerken
GEM_1932_10	Albe
GEM_1932_11	Albert Kuyle
GEM_1932_11	Albe
GEM_1932_12	Willem Nieuwenhuis
GEM_1932_13	Pierre Kemp
GEM_1932_14	Pierre Kemp
GEM_1932_16	A.J.D. van Oosten
GEM_1932_17	A.J.D. van Oosten
GEM_1932_18	Albert Kuyle
GEM_1932_18	Albe
GEM_1932_19	J.J.P. Oud
GEM_1932_20	Freek van Leeuwen
GEM_1932_20	Chris de Graaff
GEM_1932_20	Albe
GEM_1932_20	Jan Engelman
GEM_1932_22	Anton van Duinkerken
GEM_1932_23	A.J.D. van Oosten
GEM_1932_24	W.P.J. Pompe
GEM_1932_28	Anton van Duinkerken
GEM_1932_29	A.J.D. van Oosten
GEM_1932_30	Jacob van Maerlant
GEM_1932_30	Anton van Duinkerken
GEM_1932_31	A.J.D. van Oosten
GEM_1932_32	Louis de Bourbon
GEM_1932_33	Albert Kuyle
GEM_1932_33	Albe
GEM_1932_33	Jan Engelman
GEM_1932_34	Wouter Lutkie
GEM_1932_34	Constantijn
GEM_1932_34	Ernest Michel
GEM_1932_34	Léon
GEM_1932_34	Jacob van Maerlant
GEM_1932_34	Eric van der Steen
GEM_1932_35	Hendrik Andriessen
GEM_1932_35	Albe
GEM_1932_35	Horatius
GEM_1932_35	Antoon Derkinderen
GEM_1932_35	Wally Moes
GEM_1932_38	A.J.D. van Oosten
GEM_1932_39	A.J.D. van Oosten
GEM_1932_42	Leopold
GEM_1932_42	Albe
GEM_1932_44	Pierre Kemp
GEM_1932_45	Leo van Breen
GEM_1932_46	Louis de Bourbon
GEM_1932_47	Freek van Leeuwen
GEM_1932_47	Jef Last
GEM_1932_48	A.J.D. van Oosten
GEM_1932_48	E. du Perron
GEM_1932_48	Dirk Coster
GEM_1932_48	Jan Greshoff
GEM_1932_48	Mark Prager Lindo
GEM_1932_48	Jan H. Eekhout
GEM_1932_48	Wouter Lutkie
GEM_1932_48	Gabriël Smit
GEM_1932_48	Menno ter Braak
GEM_1932_48	J. van Geuns
GEM_1932_48	Ernest Michel
GEM_1932_48	W.A.P. Smit
GEM_1932_48	Gerard Brom
GEM_1932_48	Leo van Breen
GEM_1932_48	Jan Engelman
GEM_1932_49	Leopold
GEM_1932_49	Herman Poort
GEM_1932_49	Bernard Verhoeven
GEM_1932_49	Anton van Duinkerken
GEM_1932_49	M. Revis
GEM_1932_49	Charles Eyck
GEM_1932_51	Paul Vlemminx
GEM_1932_51	Jozef Cantré
GEM_1932_53	Horatius
GEM_1932_53	Bergman
GEM_1932_53	Anton van Duinkerken
GEM_1932_55	Pierre Kemp
GEM_1932_56	Pierre Kemp
GEM_1932_57	A.J.D. van Oosten
GEM_1932_59	A.J.D. van Oosten
GEM_1932_60	G.J. Peelen
GEM_1932_61	Jozef Cantré
GEM_1932_61	Han G. Hoekstra
GEM_1932_62	Albert Kuyle
GEM_1932_62	Albe
GEM_1932_63	Louis de Bourbon
GEM_1932_63	Joris Ivens
GEM_1932_63	Menno ter Braak
GEM_1932_63	Joris Iven
GEM_1932_63	Halbo C. Kool
GEM_1932_63	Paul Vlemminx
GEM_1932_63	Henrik Scholte
GEM_1932_63	Karel van de Woestijne
GEM_1932_63	Jan Engelman
GEM_1932_64	Henri Bruning
GEM_1932_64	Albert Helman
GEM_1932_64	A. Kluyver
GEM_1932_64	Gerlach Royen
GEM_1932_64	Albe
GEM_1932_65	Ellen Russe
GEM_1932_65	Guido Gezelle
GEM_1932_65	F. Bordewijk
GEM_1932_66	Frederik van Eeden
GEM_1932_66	Otto van Rees
GEM_1932_66	Anton van Duinkerken
GEM_1932_67	Frederik van Eeden
GEM_1932_67	Emile Erens
GEM_1932_68	A.J.D. van Oosten
GEM_1932_68	Albe
GEM_1932_69	Pieter van der Meer
GEM_1932_69	Gerard Bruning
GEM_1932_69	Erich Wichman
GEM_1932_69	Albert Kuyle
GEM_1932_69	Anton van Duinkerken
GEM_1932_69	Albe
GEM_1932_69	Karel van den Oever
GEM_1932_71	Jozef Cantré
GEM_1932_73	Karel van den Oever
GEM_1932_73	Albe
GEM_1932_73	Marnix Gijsen
GEM_1932_74	Stefan George
GEM_1932_74	Jozef Cantré
GEM_1932_74	Anton van Duinkerken
GEM_1932_75	Albert Kuyle
GEM_1932_75	Albe
GEM_1932_76	Pierre Kemp
GEM_1932_77	Jop Pollmann
GEM_1932_77	C.J. Blaauw
GEM_1932_78	Maurits Dekker
GEM_1932_78	H.J. Elias
GEM_1932_78	J.C. Bloem
GEM_1932_78	Albe
GEM_1932_78	Jef Last
GEM_1932_78	J. de Jong
GEM_1932_78	J.H. Scholte
GEM_1932_79	Anton van Duinkerken
GEM_1932_79	Albe
GEM_1932_79	F.A. Vercammen
GEM_1932_80	A.J.D. van Oosten
GEM_1932_80	Albert Kuyle
GEM_1932_80	Albe
GEM_1932_81	Dirk Coster
GEM_1932_81	Gerard Bruning
GEM_1932_81	Erich Wichman
GEM_1932_81	Albert Kuyle
GEM_1932_81	Anton van Duinkerken
GEM_1932_81	Albe
GEM_1932_81	Karel van den Oever
GEM_1932_81	Jan Engelman
GEM_1932_82	Pierre Kemp
GEM_1932_83	Albert Kuyle
GEM_1932_83	Albe
GEM_1932_84	A.J.D. van Oosten
GEM_1932_85	Dante Alighieri
GEM_1932_86	Louis Saalborn
GEM_1932_86	Cor van der Lugt Melsert
GEM_1932_87	H. Marsman
GEM_1932_87	Dirk Coster
GEM_1932_87	D.H. Lawrence
GEM_1932_87	Antoon Coolen
GEM_1932_87	Henri Borel
GEM_1932_87	Albert Kuyle
GEM_1932_87	Albe
GEM_1932_87	Frederik van Eeden
GEM_1932_87	Jacques Schreurs
GEM_1932_88	G. Vrijmoed
GEM_1932_89	Jan H. de Groot
GEM_1932_92	Koos van Doorne
GEM_1932_94	Willem Brandt
GEM_1932_95	Henri Bruning
GEM_1932_95	Constant van Wessem
GEM_1932_95	Herman van den Bergh
GEM_1932_95	Gerard Bruning
GEM_1932_95	Albert Kuyle
GEM_1932_95	Otto van Rees
GEM_1932_95	Albe
GEM_1932_95	Jean Cocteau
GEM_1932_97	Dirk Coster
GEM_1932_100	Hugo de Groot
GEM_1932_100	A.J.D. van Oosten
GEM_1932_100	Peter van Gestel
GEM_1932_100	Anton van Duinkerken
GEM_1932_102	A.J.D. van Oosten
GEM_1932_103	A.J.D. van Oosten
GEM_1932_104	Anton van Duinkerken
GEM_1932_105	Louis de Bourbon
GEM_1932_106	A.J.D. van Oosten
GEM_1932_106	Albe
GEM_1932_108	Theun de Vries
GEM_1932_108	Anton van Duinkerken
GEM_1932_109	Anton van Duinkerken
GEM_1932_110	A.J.D. van Oosten
GEM_1932_111	Eric van der Steen
GEM_1932_112	A.A.M. Stols
GEM_1932_112	Jan Greshoff
GEM_1932_112	Louis de Bourbon
GEM_1932_112	Paul Vlemminx
GEM_1932_112	Hendrik Andriessen
GEM_1932_112	Herman de Man
GEM_1932_112	Alfred de Vigny
GEM_1932_112	Leopold
GEM_1932_112	M. Stol
GEM_1932_112	Albert Kuyle
GEM_1932_112	Albe
GEM_1932_112	Stijn Streuvels
GEM_1932_112	Martin Leopold
GEM_1932_112	Charles Eyck
GEM_1932_112	Willem Maas
GEM_1932_112	Karel van de Woestijne
GEM_1932_113	Titus Brandsma
GEM_1932_114	Wouter Lutkie
GEM_1932_114	Gerard Bruning
GEM_1932_114	Constantijn
GEM_1932_114	Léon
GEM_1932_114	Albe
GEM_1932_116	Joep Nicolas
GEM_1932_119	Frans Erens
GEM_1932_122	Charles Eyck
GEM_1932_122	Albert Kuyle
GEM_1932_122	Willem Maas
GEM_1932_122	Albe
GEM_1932_123	A.J.D. van Oosten
GEM_1932_124	Emile Erens
GEM_1932_124	Charles Eyck
GEM_1932_125	Anton van Duinkerken
GEM_1932_126	A.J.D. van Oosten
GEM_1932_126	Otto van Rees
GEM_1932_128	A.J.D. van Oosten
GEM_1932_128	Anton van Duinkerken
GEM_1932_130	Arthur van Schendel
GEM_1932_130	Albert Helman
GEM_1932_130	Herman de Man
GEM_1932_130	Alphons Diepenbrock
GEM_1932_130	Albe
GEM_1932_130	A.M. de Jong
GEM_1932_130	G.A. van Klinkenberg
GEM_1932_130	Jacques Schreurs
GEM_1932_130	Charles Eyck
GEM_1932_131	Ernest Michel
GEM_1933_2	Hubert
GEM_1933_5	Emile Erens
GEM_1933_6	A.J.D. van Oosten
GEM_1933_6	Charles Eyck
GEM_1933_7	Horatius
GEM_1933_7	A.J.D. van Oosten
GEM_1933_7	Anton van Duinkerken
GEM_1933_8	Stijn Streuvels
GEM_1933_9	Albert Kuyle
GEM_1933_9	Albe
GEM_1933_10	A.J.D. van Oosten
GEM_1933_11	A.J.D. van Oosten
GEM_1933_11	Henk Kuitenbrouwer
GEM_1933_15	E. du Perron
GEM_1933_15	F. Schmidt-Degener
GEM_1933_15	A.A. Verdenius
GEM_1933_15	Horatius
GEM_1933_15	David van Hoogstraten
GEM_1933_21	A.J.D. van Oosten
GEM_1933_23	A.J.D. van Oosten
GEM_1933_23	Anton van Duinkerken
GEM_1933_25	Pierre Kemp
GEM_1933_26	Anton van Duinkerken
GEM_1933_28	A.J.D. van Oosten
GEM_1933_29	Eric van der Steen
GEM_1933_31	H.M. van Randwijk
GEM_1933_33	J.J. van Geuns
GEM_1933_33	J. van Geuns
GEM_1933_34	Anton van Duinkerken
GEM_1933_35	Eric van der Steen
GEM_1933_36	A.J.D. van Oosten
GEM_1933_38	A.J.D. van Oosten
GEM_1933_39	Multatuli
GEM_1933_39	Willem Putman
GEM_1933_39	Hendrik de Vries
GEM_1933_39	Anton van Duinkerken
GEM_1933_39	Albe
GEM_1933_39	Ben Onie
GEM_1933_39	Menno ter Braak
GEM_1933_40	Desiderius Erasmus
GEM_1933_40	Philippe Desportes
GEM_1933_41	Jan H. de Groot
GEM_1933_44	Albert Kuyle
GEM_1933_44	Albe
GEM_1933_45	Gabriël Smit
GEM_1933_48	A.J.D. van Oosten
GEM_1933_49	A.J.D. van Oosten
GEM_1933_49	Anton van Duinkerken
GEM_1933_50	Paul Vlemminx
GEM_1933_51	Constantinus
GEM_1933_51	Wies Moens
GEM_1933_52	Wouter Lutkie
GEM_1933_52	Anton van Duinkerken
GEM_1933_54	W.P.J. Pompe
GEM_1933_55	A.J.D. van Oosten
GEM_1933_56	A.J.D. van Oosten
GEM_1933_56	Otto van Rees
GEM_1933_57	A.J.D. van Oosten
GEM_1933_58	Mimosa
GEM_1933_58	A.J.D. van Oosten
GEM_1933_59	Frans Erens
GEM_1933_61	Koos van Doorne
GEM_1933_63	Albert Kuyle
GEM_1933_63	Albe
GEM_1933_64	Gabriël Smit
GEM_1933_65	Gabriël Smit
GEM_1933_66	Gabriël Smit
GEM_1933_67	Albe
GEM_1933_68	Eric van der Steen
GEM_1933_68	Albe
GEM_1933_69	Frans van Cauwelaert
GEM_1933_69	Jan Boon
GEM_1933_69	Marnix Gijsen
GEM_1933_73	Henri Bruning
GEM_1933_73	A.J.D. van Oosten
GEM_1933_73	Pieter van der Meer
GEM_1933_73	Pieter van der Meer de Walcheren
GEM_1933_73	Willem ten Berge
GEM_1933_73	Albert Helman
GEM_1933_73	Ernest Michel
GEM_1933_73	Gerard Brom
GEM_1933_73	Léon
GEM_1933_73	Albert Kuyle
GEM_1933_73	Willem Maas
GEM_1933_73	Anton van Duinkerken
GEM_1933_73	Albe
GEM_1933_73	Karel van den Oever
GEM_1933_73	Vincent Cleerdin
GEM_1933_73	Charles Eyck
GEM_1933_73	Chris de Graaff
GEM_1933_73	Jan Engelman
GEM_1933_75	Anton van Duinkerken
GEM_1933_79	Anton van Duinkerken
GEM_1933_81	A.J.D. van Oosten
GEM_1933_82	A.J.D. van Oosten
GEM_1933_82	J.W.F. Werumeus Buning
GEM_1933_83	Ernest Michel
GEM_1933_83	Henri Bruning
GEM_1933_83	Léon
GEM_1933_83	Gerard Brom
GEM_1933_84	Aart van der Leeuw
GEM_1933_84	A.J.D. van Oosten
GEM_1933_84	Dirk Coster
GEM_1933_84	Ben Onie
GEM_1933_86	Pieter van der Meer
GEM_1933_86	Karel van den Oever
GEM_1933_86	Marnix Gijsen
GEM_1933_87	Pierre Kemp
GEM_1933_88	Gabriël Smit
GEM_1933_89	Antoon Coolen
GEM_1933_90	A.J.D. van Oosten
GEM_1933_91	Louis de Bourbon
GEM_1933_93	J.J. van Geuns
GEM_1933_93	J. van Geuns
GEM_1933_94	A.J.D. van Oosten
GEM_1933_95	Bernard Shaw
GEM_1933_96	A.J.D. van Oosten
GEM_1933_96	Charles Eyck
GEM_1933_96	Anton van Duinkerken
GEM_1933_97	E. du Perron
GEM_1933_97	C.R. de Klerk
GEM_1933_99	Willem Nieuwenhuis
GEM_1933_99	Mien Proost
GEM_1933_99	Leopold
GEM_1933_99	Joannes Reddingius
GEM_1933_99	Johan Fabricius
GEM_1933_99	Albe
GEM_1933_99	Eric van der Steen
GEM_1933_99	Han G. Hoekstra
GEM_1933_100	Maurice Gilliams
GEM_1933_101	Piet Oomes
GEM_1933_101	Gerard Brom
GEM_1933_102	Ernest Michel
GEM_1933_102	Just Havelaar
GEM_1933_102	Anton van Duinkerken
GEM_1933_103	Pierre Kemp
GEM_1933_104	Albert Kuyle
GEM_1933_104	Albe
GEM_1933_104	Jan Derks
GEM_1933_105	A.J.D. van Oosten
GEM_1933_106	Emile Erens
GEM_1933_107	Anton van Duinkerken
GEM_1933_108	Anton van Duinkerken
GEM_1933_109	A.J.D. van Oosten
GEM_1933_110	Martin Bruijns
GEM_1933_111	Antoon Coolen
GEM_1933_112	To Hölscher
GEM_1933_114	Anton van Duinkerken
GEM_1933_116	Johan de Meester
GEM_1933_116	Albert Kuyle
GEM_1933_116	Albe
GEM_1933_117	Felix Timmermans
GEM_1933_117	A.A.M. Stols
GEM_1933_117	Ernest Claes
GEM_1933_117	M. Stol
GEM_1933_117	Jacob van Lennep
GEM_1933_117	René Verbeeck
GEM_1933_117	André Demedts
GEM_1933_118	J.N. Bakhuizen van den Brink
GEM_1933_118	D. Plooij
GEM_1933_119	J.A. Goris
GEM_1933_119	A. den Doolaard
GEM_1933_119	Dirk Coster
GEM_1933_119	Just Havelaar
GEM_1933_119	Wies Moens
GEM_1933_119	Marie Koenen
GEM_1933_119	Antoon Coolen
GEM_1933_119	Marnix Gijsen
GEM_1933_119	Gerben Colmjon
GEM_1933_119	Albert Kuyle
GEM_1933_119	Theun de Vries
GEM_1933_119	Albe
GEM_1933_122	E. du Perron
GEM_1933_122	Dirk Coster
GEM_1933_122	Jan Greshoff
GEM_1933_122	Menno ter Braak
GEM_1933_122	Gerard Bruning
GEM_1933_122	Anton van Duinkerken
GEM_1933_122	Jan Engelman
GEM_1933_123	A.J.D. van Oosten
GEM_1933_124	A.J.D. van Oosten
GEM_1933_125	Anton van Duinkerken
GEM_1933_126	Albert Kuyle
GEM_1933_126	Albe
GEM_1933_128	Johan de Meester
GEM_1933_128	Albe
GEM_1933_132	Antoon Coolen
GEM_1933_133	Pierre Kemp
GEM_1933_134	A.J.D. van Oosten
GEM_1933_137	A.J.D. van Oosten
GEM_1933_138	A.J.D. van Oosten
GEM_1933_139	Homerus
GEM_1933_139	Paul Claudel
GEM_1933_139	Anton van Duinkerken
GEM_1933_143	Anton van Duinkerken
GEM_1933_145	Antoon Coolen
GEM_1933_147	Anton van Duinkerken
GEM_1933_148	A.J.D. van Oosten
GEM_1933_150	Anton van Duinkerken
GEM_1933_151	Anton van Duinkerken
GEM_1934_2	Hendrik Andriessen
GEM_1934_2	Jan Engelman
GEM_1934_3	J.C. Bloem
GEM_1934_6	Paul Vlemminx
GEM_1934_7	Paul Vlemminx
GEM_1934_8	Antoon Coolen
GEM_1934_9	A. Roland Holst
GEM_1934_12	Louis de Bourbon
GEM_1934_13	Jozef Cantré
GEM_1934_13	August van Cauwelaert
GEM_1934_14	Anton van Duinkerken
GEM_1934_15	A.J.D. van Oosten
GEM_1934_16	Jan Engelman
GEM_1934_17	Jan Engelman
GEM_1934_18	Gaston Burssens
GEM_1934_19	Paul Vlemminx
GEM_1934_20	Jan Greshoff
GEM_1934_20	Gabriël Smit
GEM_1934_20	Johan de Meester
GEM_1934_20	Marie-Sophie Nathusius
GEM_1934_20	Jacques Schreurs
GEM_1934_21	G. Vrijmoed
GEM_1934_21	Melati van Java
GEM_1934_21	Gerlach Royen
GEM_1934_21	Henri Borel
GEM_1934_21	Albe
GEM_1934_21	Sigrid Undset
GEM_1934_21	Frederik van Eeden
GEM_1934_21	Annie Salomons
GEM_1934_21	Maria Viola
GEM_1934_24	Joep Nicolas
GEM_1934_25	Bernard Verhoeven
GEM_1934_26	Bernard Verhoeven
GEM_1934_27	Bernard Verhoeven
GEM_1934_28	Gerard Wijdeveld
GEM_1934_29	D.A.M. Binnendijk
GEM_1934_30	August van Cauwelaert
GEM_1934_31	Pierre Kemp
GEM_1934_32	Jan Engelman
GEM_1934_33	Jan Engelman
GEM_1934_34	Louis de Bourbon
GEM_1934_36	G. Kalff
GEM_1934_36	Antoon Coolen
GEM_1934_36	Maurits Dekker
GEM_1934_36	Hendrik de Vries
GEM_1934_36	J.W.F. Werumeus Buning
GEM_1934_36	Theun de Vries
GEM_1934_36	Frederik van Eeden
GEM_1934_36	Blaise Cendrars
GEM_1934_36	Roel Houwink
GEM_1934_36	Nicolaas Beets
GEM_1934_36	Ernest Michel
GEM_1934_36	Albe
GEM_1934_36	William Blake
GEM_1934_36	Dirk Coster
GEM_1934_36	Albert Helman
GEM_1934_36	Marnix Gijsen
GEM_1934_36	A. den Doolaard
GEM_1934_36	Pablo Picasso
GEM_1934_36	J. van Geuns
GEM_1934_36	Albert Kuyle
GEM_1934_36	J.J. van Geuns
GEM_1934_36	Herman Gorter
GEM_1934_36	Abraham Kuyper
GEM_1934_37	E. du Perron
GEM_1934_37	Anton van Duinkerken
GEM_1934_37	Jan Engelman
GEM_1934_40	Paul Vlemminx
GEM_1934_41	Antoon Coolen
GEM_1934_42	Felix Rutten
GEM_1934_43	Felix Rutten
GEM_1934_44	Charles Eyck
GEM_1934_44	Felix Rutten
GEM_1934_45	Emile Erens
GEM_1934_46	A.J.D. van Oosten
GEM_1934_47	A.J.D. van Oosten
GEM_1934_48	A.J.D. van Oosten
GEM_1934_49	Jozef Cantré
GEM_1934_49	Albert Plasschaert
GEM_1934_49	A. Plas
GEM_1934_49	C.J. Blaauw
GEM_1934_49	Albe
GEM_1934_49	Hendrik Wiegersma
GEM_1934_49	Jan Engelman
GEM_1934_50	Freek van Leeuwen
GEM_1934_52	Frans Erens
GEM_1934_52	Jan Toorop
GEM_1934_52	Albert Helman
GEM_1934_52	C.R. de Klerk
GEM_1934_52	Gerard den Brabander
GEM_1934_52	Lodewijk van Deyssel
GEM_1934_52	Albe
GEM_1934_52	Gerard Brom
GEM_1934_52	Paul Vlemminx
GEM_1934_52	Maria Viola
GEM_1934_52	Antoon Derkinderen
GEM_1934_53	Willem Nieuwenhuis
GEM_1934_53	Pieter van der Meer
GEM_1934_53	Antoon Coolen
GEM_1934_53	Albe
GEM_1934_53	Pieter van der Meer de Walcheren
GEM_1934_55	Antoon Coolen
GEM_1934_56	Bernard Verhoeven
GEM_1934_57	Bernard Verhoeven
GEM_1934_58	Herluf van Merlet
GEM_1934_60	Anton van Duinkerken
GEM_1934_61	Louis de Bourbon
