Author	Harmonic	Closeness	Degree	Betweenness	In-degree	Out-degree	Eigenvector
Dini Hogenelst	1746.2095238095042	0.21563636662171987	0.006286784376672017	4.590272697919649e-06	0.0030765115034777956	0.003210272873194221	0.0027205593862792274
Michaël Wilhelm Scheltema	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
J.P. Guépin	1956.9285714285265	0.23830372360318194	0.0113697164258962	6.535518476681844e-05	0.008560727661851257	0.0028089887640449437	0.007847370910848833
Felisberto Hérnandez	1857.509523809458	0.23375912770066054	0.0040128410914927765	0.0	0.0009363295880149812	0.0030765115034777956	0.0031833723709585476
Alfons Fierens	1875.9666666665898	0.2391111809172931	0.0037453183520599247	7.303063130731567e-05	0.001070090957731407	0.002675227394328518	0.0022780299266035005
Krijn ter Braak	1891.1714285713506	0.23552006706257073	0.007624398073836276	9.779767289940137e-06	0.002407704654895666	0.005216693418940609	0.0032821397591962158
Chris Rutenfrans	1.0	0.00013376136971642589	0.0008025682182985553	1.0968907319834533e-06	0.00013376136971642589	0.0006688068485821295	1.8470534644616195e-95
Margriet Baers	1631.5571428571222	0.20873855426031518	0.001070090957731407	0.00023003639023293893	0.0008025682182985553	0.00026752273943285177	0.0005739477048435752
Jules de Palm	1442.0908730158983	0.1815698605922933	0.0006688068485821295	0.0	0.0006688068485821295	0.0	0.00014837786404983878
C.J.M. Schuyt	1625.9103174603113	0.20516666887778204	0.001337613697164259	0.0003722861838874655	0.0009363295880149812	0.00040128410914927763	0.00033114546427906195
Fernando Schellen	1608.6249999999873	0.20517519050383612	0.001203852327447833	0.0	0.00040128410914927763	0.0008025682182985553	0.00021335843736467307
D.C. Tinbergen	2297.1452380952014	0.2820807381549999	0.020866773675762437	0.0011403603255770044	0.012974852862493311	0.007891920813269128	0.022758027683217424
Willy Lauwens	1851.207142857067	0.23632998976609412	0.0006688068485821295	0.0	0.0006688068485821295	0.0	0.0013419654202550765
Tanja Janssen	1567.9293650793672	0.19490995448904508	0.005082932049224184	1.3493394689982134e-07	0.0016051364365971105	0.003477795612627073	0.0007015034238522859
Caroline Rehorst-de Westenholz	0.0	0.0	0.002541466024612092	0.0	0.0	0.002541466024612092	3.552025893195421e-97
Karel Capek	1881.1571428570899	0.23547515905092756	0.001337613697164259	5.874576885909673e-05	0.001203852327447833	0.00013376136971642589	0.002459383366953899
W.K. van Dedem	0.0	0.0	0.0008025682182985553	0.0	0.0	0.0008025682182985553	3.552025893195421e-97
Rudi Hendrickx	1252.5107142857528	0.16126266278957815	0.0009363295880149812	0.00010872696754474967	0.00040128410914927763	0.0005350454788657035	6.729077995836796e-06
S.A. Louw	2016.8785714285018	0.25013534578685204	0.0020064205457463883	0.0	0.0020064205457463883	0.0	0.006705584573217463
Samuel Muller Fzn.	1768.2972222221827	0.22277432518130957	0.003477795612627073	8.772929180769702e-06	0.001203852327447833	0.00227394328517924	0.0007782852900887086
Dirk van Delft	1461.7436507936952	0.1880538254366666	0.0017388978063135364	5.076934581804704e-05	0.00026752273943285177	0.0014713750668806848	4.6478541000644244e-05
Miriam Van hee	1580.4785714285672	0.20056107460099284	0.0008025682182985553	0.0	0.0008025682182985553	0.0	0.00023548266454141923
Hubert Smeets	0.0	0.0	0.0014713750668806848	0.0	0.0	0.0014713750668806848	3.552025893195421e-97
P. Valkenburgh	1870.2904761904033	0.23539661122565442	0.00454788657035848	0.0005338760425600039	0.0017388978063135364	0.0028089887640449437	0.0023947573708547358
J.W. Oerlemans	1819.9666666666328	0.22524271061831921	0.0028089887640449437	8.361059540742816e-05	0.0020064205457463883	0.0008025682182985553	0.0024895820274032127
Ger Groot	1529.7353174603359	0.19054578166888758	0.0014713750668806848	0.0	0.0014713750668806848	0.0	0.0005181886590076359
Agatha Seger	2150.5214285713623	0.2704219568933245	0.002407704654895666	6.0239878373027745e-06	0.001337613697164259	0.001070090957731407	0.005685450917298383
Jan van Beers	2331.5857142856707	0.2875814992139866	0.0113697164258962	0.0	0.0113697164258962	0.0	0.02501605788054049
Els Vos	1696.833333333294	0.21553287170340582	0.0006688068485821295	1.479126046261836e-06	0.00040128410914927763	0.00026752273943285177	0.0006787314144656107
Willem Hoffman	1834.7809523808912	0.23203530033899616	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.0014822301439525465
C.W. Aakster	1.0	0.00013376136971642589	0.00013376136971642589	0.0	0.00013376136971642589	0.0	1.8470534644616195e-95
A.J. Veenendaal sr.	0.0	0.0	0.0008025682182985553	0.0	0.0	0.0008025682182985553	3.552025893195421e-97
Cees Cruson	1637.9321428571277	0.20570491740527852	0.0020064205457463883	0.00014666533887286966	0.001070090957731407	0.0009363295880149812	0.0006725909184582377
Johan van Mechelen	1819.221428571363	0.23000409212508072	0.0006688068485821295	6.708472396991269e-07	0.00040128410914927763	0.00026752273943285177	0.0011538036488955778
Wim van de Woestijne	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
R.B. Kitaj	1483.236111111138	0.18835498690499347	0.00040128410914927763	0.0	0.00026752273943285177	0.00013376136971642589	8.68474571081431e-05
M.K. van der Steeg	1588.6523809523653	0.20240952590911654	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.00026871165276451175
H. Baudet	2173.288095238031	0.26924281280701795	0.005751738897806313	0.0002026997119402516	0.005082932049224184	0.0006688068485821295	0.00992174075122446
J.F. Hengeveld	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Pieter Obbema	0.0	0.0	0.0009363295880149812	0.0	0.0	0.0009363295880149812	3.552025893195421e-97
Irene Costera Meijer	0.0	0.0	0.0017388978063135364	0.0	0.0	0.0017388978063135364	3.552025893195421e-97
Nicolás Guillén	1796.5535714285168	0.22560275331432034	0.0018726591760299624	0.0002879534284100834	0.0017388978063135364	0.00013376136971642589	0.0015329759266720544
J.H. Hooijer	1413.9579365079928	0.18201796655441513	0.00040128410914927763	0.0	0.00040128410914927763	0.0	2.2005387781183724e-05
J.A. Alberdingk Thijm	2403.3928571428273	0.29011557447409164	0.026484751203852325	0.0030107198722632653	0.020197966827180308	0.006286784376672017	0.035255274893922585
Frank Reijnders	1519.8039682539775	0.19284032973806833	0.0006688068485821295	1.1346156232780618e-07	0.00040128410914927763	0.00026752273943285177	0.0001252183824713382
Alfred Kossmann	2274.6214285713863	0.27970091651494017	0.01792402354200107	0.0005144369961752406	0.010567148207597646	0.007356875334403424	0.018050273785638546
W. van der Wielen	2020.7642857141902	0.25203050441685504	0.006955591225254146	8.852340779827501e-05	0.0030765115034777956	0.0038790797217763506	0.005711659677202094
H.M.A. Struyker Boudier	0.0	0.0	0.0016051364365971105	0.0	0.0	0.0016051364365971105	3.552025893195421e-97
C. Visser	2061.94523809513	0.25987993931872677	0.005484216158373461	0.00026205056322850734	0.004414125200642054	0.001070090957731407	0.00497744462329352
Evert Werkman	1806.3738095237554	0.2287472973637582	0.0017388978063135364	4.0650264874530807e-07	0.001070090957731407	0.0006688068485821295	0.0011351186294644383
L.N. de Jong	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Fritz Smit Kleine	0.0	0.0	0.0006688068485821295	0.0	0.0	0.0006688068485821295	3.552025893195421e-97
Leo van Riel	1443.6956349206523	0.18360830681572846	0.0009363295880149812	5.468720490055102e-07	0.00026752273943285177	0.0006688068485821295	9.64428360047145e-05
Coby Verheul	1462.2087301587496	0.18434145190022608	0.0016051364365971105	0.0	0.0005350454788657035	0.001070090957731407	0.0002094307281082548
Kenneth Patchen	1869.957142857065	0.23678448310662248	0.0008025682182985553	1.4505002873456574e-06	0.0006688068485821295	0.00013376136971642589	0.001676749533897748
Jacob Paulus Amersfoordt	1668.5222222222112	0.2109312048580366	0.002140181915462814	2.550941607765753e-05	0.0009363295880149812	0.001203852327447833	0.0003503445112273311
H.H.J. Moulijn-Haitsma Mulier	1461.812698412725	0.18818019559081692	0.00013376136971642589	0.0	0.00013376136971642589	0.0	5.189963149910284e-05
Lieve Joris	1704.957142857106	0.2139514961906504	0.002140181915462814	0.0	0.002140181915462814	0.0	0.0008826679147033564
Fleur Bourgonje	1447.4908730158959	0.18431393927727915	0.00040128410914927763	1.3859475150683919e-07	0.00026752273943285177	0.00013376136971642589	7.746855813777167e-05
K. Posthumus	1890.630952380874	0.23795741866605324	0.001070090957731407	0.0	0.001070090957731407	0.0	0.0022187769359466782
Tobie Goedewaagen	1479.7119047619253	0.19092124859049772	0.00013376136971642589	0.0	0.00013376136971642589	0.0	5.192388758688641e-05
F. Steyaert	1775.7071428571073	0.2206350389285077	0.0014713750668806848	1.3831111122439076e-08	0.001070090957731407	0.00040128410914927763	0.0023708561451902545
Meinardus Siderius Pols	1385.45912698418	0.17932904547195086	0.0005350454788657035	0.0	0.00013376136971642589	0.00040128410914927763	1.399424191661573e-05
E.P. de Booy	1513.4567460317508	0.1903949850287284	0.0014713750668806848	2.7120909797767917e-06	0.0006688068485821295	0.0008025682182985553	0.00038430817266297965
Dawn Foor	1352.893253968297	0.1727383252288827	0.004414125200642054	0.0	0.00040128410914927763	0.0040128410914927765	3.4217300215741516e-05
Coen Bersma	1441.7813492063676	0.18436897273804195	0.0006688068485821295	1.1116978468368025e-08	0.00026752273943285177	0.00040128410914927763	9.620121946225296e-05
Jolande Withuis	1.5	0.00017834849295523451	0.0009363295880149812	1.3608966226477335e-06	0.00013376136971642589	0.0008025682182985553	7.998451244502626e-82
Leonie van Nierop	1808.0452380951704	0.22954451145773042	0.0014713750668806848	1.4980252171390654e-05	0.001203852327447833	0.00026752273943285177	0.0012893525958840217
C. Pickery	1720.3928571428294	0.21389962269725288	0.01658640984483681	1.0812908232705251e-05	0.006019261637239165	0.010567148207597646	0.018003730054678663
J. Bruyn	1878.6619047618333	0.23518270220452436	0.00227394328517924	0.0	0.00227394328517924	0.0	0.0019259695013028747
W.H.C. Tenhaeff	1994.8238095237257	0.24765857247419826	0.005484216158373461	4.198470276038844e-05	0.002541466024612092	0.0029427501337613697	0.005245745755235991
Jan den Tex	1791.7238095237667	0.22492477399919675	0.0009363295880149812	1.8471756355964436e-06	0.0006688068485821295	0.00026752273943285177	0.000849356088233132
Karel Elebaers	1835.7071428570864	0.23289947602877695	0.006955591225254146	8.349836080346524e-05	0.001070090957731407	0.005885500267522739	0.0025490578444692913
H.J. Drossaart Lulofs	1617.267460317443	0.20294978991661292	0.0006688068485821295	4.2095031512395555e-06	0.00013376136971642589	0.0005350454788657035	0.00045093301786825585
Christoph Sauer	1676.6642857142715	0.20708467705920847	0.004815409309791332	2.7326087720667006e-05	0.003344034242910647	0.0014713750668806848	0.0015351505442789944
C.H. de Goeje	1860.9499999999316	0.23523967267823984	0.004414125200642054	0.00024568758027922557	0.0016051364365971105	0.0028089887640449437	0.0018606807785134522
D.J.M. ten Berge	1569.1305555555557	0.19587604134067005	0.004681647940074906	4.817203963374886e-05	0.0006688068485821295	0.0040128410914927765	0.0004882906535045613
M. Rutten	2298.478571428532	0.28038357853163576	0.061663991439272335	0.004234958249577926	0.014981273408239699	0.04668271803103263	0.031047142991834354
Stephen Crane	1861.0928571427926	0.2353048932732377	0.0009363295880149812	1.5795560813606546e-05	0.0008025682182985553	0.00013376136971642589	0.002011611889274452
H.A. Westrate	1759.2404761904158	0.22344217752743667	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.0007331179003879008
Jacques Kruithof	1887.716666666612	0.2332844338403947	0.010700909577314071	0.0002320357843870058	0.0049491706795077575	0.005751738897806313	0.0036044531371330715
Edgar Rice Burroughs	1522.591269841273	0.19358091882476522	0.0008025682182985553	6.25471056233728e-07	0.0006688068485821295	0.00013376136971642589	0.00017685230648455423
Päivi Schot-Saikku	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
A.S. Carpentier Alting	1655.9238095237931	0.2102041653859727	0.0009363295880149812	0.00011626173495155982	0.0006688068485821295	0.00026752273943285177	0.00030662677170822787
Piet de Rooy	1644.2115079364862	0.20810540028522387	0.002407704654895666	0.00011992449485198916	0.0005350454788657035	0.0018726591760299624	0.000412021132170388
K.-J. Citron	1153.9126984127226	0.14952319782578194	0.00026752273943285177	4.4736244052316356e-09	0.00013376136971642589	0.00013376136971642589	9.128569200229937e-07
B. Nijenhuis	1671.9904761904427	0.21190547433505988	0.0014713750668806848	0.0	0.0014713750668806848	0.0	0.0005644036609877438
C.J. Stigter	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
J. van Kuyk	1953.4380952379993	0.24565109585610215	0.002675227394328518	2.5353233905884278e-05	0.002541466024612092	0.00013376136971642589	0.002506820057407703
John Bake	1970.7404761904136	0.24473397830812052	0.0028089887640449437	0.0	0.0028089887640449437	0.0	0.0036975573488466
Anneke van Luxemburg-Albers	1680.3067460317307	0.20844788111107934	0.0030765115034777956	9.989197300669248e-05	0.001337613697164259	0.0017388978063135364	0.0012489108605939299
G.W. Bruinsma	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Thérèse Schwartze	1890.7833333332567	0.23901862324335216	0.0016051364365971105	0.0001920321229034488	0.001203852327447833	0.00040128410914927763	0.00225405320800551
Dick Schram	1903.6642857142456	0.233240374265563	0.018726591760299623	0.000613342943736471	0.006955591225254146	0.011771000535045479	0.005369300139799726
H. Enno van Gelder	2117.128571428522	0.2622112578465077	0.016987693953986086	0.0012764166066753719	0.0030765115034777956	0.013911182450508291	0.009717447484638835
René de Clercq	2312.8690476189986	0.28459504440587813	0.012707330123060459	0.0	0.012707330123060459	0.0	0.031183163203241552
Victor E. van Vriesland	2509.745238095218	0.30710586798696665	0.037988228999464954	0.002681818834629374	0.020331728196896735	0.017656500802568215	0.0474727252693496
J. M. Welcker	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Dirk Bax	1842.2690476189828	0.23183920244850792	0.010834670947030497	0.000210269393410865	0.001203852327447833	0.009630818619582664	0.0021618548675024717
Rein Bloem	2048.1880952380266	0.24718764444407318	0.021936864633493845	0.0009057619851398258	0.010968432316746922	0.010968432316746922	0.008680778796950827
Willem van Malsen	1802.2809523808885	0.22771391170286998	0.0009363295880149812	2.2487092316982533e-05	0.0005350454788657035	0.00040128410914927763	0.0010058292635679574
Andries Sarlemijn	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Michael O'Loughlin	1.0	0.00013376136971642589	0.0009363295880149812	0.0	0.00013376136971642589	0.0008025682182985553	7.998451244502626e-82
Paul Binnerts	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Ronald Spoor	1651.3646825396702	0.2052689751327803	0.002140181915462814	3.4842009901738893e-07	0.0017388978063135364	0.00040128410914927763	0.0009696262687804734
Hans Freudenthal	1889.5333333332587	0.23742179595166577	0.0020064205457463883	6.812863748626978e-08	0.0018726591760299624	0.00013376136971642589	0.0027424424981263434
Gerard Verbeke	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
B. Sluimers	1650.3591269841036	0.2097756873862051	0.00040128410914927763	9.424457645598524e-08	0.00013376136971642589	0.00026752273943285177	0.00030689464144730016
Jan Knol	1939.1880952380463	0.2381428861095482	0.005885500267522739	0.00011261319508456713	0.004815409309791332	0.001070090957731407	0.005180355753915806
G. van Benthem van den Bergh	2151.4142857142224	0.261808240755266	0.04935794542536115	0.009585884238381736	0.013911182450508291	0.03544676297485286	0.01304471437933715
M. Stapert-Eggen	1748.8428571428162	0.21888505346376985	0.005885500267522739	1.2360110518092545e-05	0.0018726591760299624	0.0040128410914927765	0.001939348266182132
J. Tideman	2120.3785714285086	0.26310508050973946	0.006153023006955591	0.0005548834299800526	0.005082932049224184	0.001070090957731407	0.0073612004049422395
J.J.M. Bakker	1934.8285714285225	0.2391111809172931	0.004414125200642054	3.315275335102645e-05	0.0030765115034777956	0.001337613697164259	0.004926662846625964
J.C. Prins s'Jacob	0.0	0.0	0.0006688068485821295	0.0	0.0	0.0006688068485821295	3.552025893195421e-97
Lies Wesseling	1701.7095238095178	0.20922481518722397	0.0049491706795077575	6.248848012008002e-05	0.003477795612627073	0.0014713750668806848	0.00221825192536513
A. Jonkers	1652.1119047618884	0.21051521987045807	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.0003359317297697218
Wolther Kassies	0.0	0.0	0.0009363295880149812	0.0	0.0	0.0009363295880149812	3.552025893195421e-97
Jan Izaak van Doorninck	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
Anton Kloppers	1584.6630952380926	0.20277484038300392	0.00040128410914927763	1.5016508331830866e-06	0.00026752273943285177	0.00013376136971642589	0.0001406270693093704
Danijel Dragojevic	1188.5765873016244	0.15302493375578075	0.002407704654895666	0.0	0.001203852327447833	0.001203852327447833	1.5924634199970698e-06
Robert Grosche	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Paul Scheffer	1492.3230158730341	0.18901082405090333	0.003477795612627073	7.573861078198473e-05	0.0020064205457463883	0.0014713750668806848	0.00010694837441773856
Gilbert van Hool	1524.0500000000086	0.19618721500339006	0.0020064205457463883	0.0002236633257639609	0.00026752273943285177	0.0017388978063135364	0.00011265630113416406
Isaäc da Costa	2174.276190476147	0.2687301646485888	0.005885500267522739	0.00013970573784762954	0.005751738897806313	0.00013376136971642589	0.010270983645244572
F.P.H. Prick van Wely	1933.2238095237399	0.24174404847657624	0.0016051364365971105	8.281073198559563e-07	0.001337613697164259	0.00026752273943285177	0.0024151108606673
R. Foncke	2114.097619047563	0.2624202022189948	0.008426966292134831	4.492924040146284e-05	0.0040128410914927765	0.004414125200642054	0.009461836900635394
Mischa de Vreede	1914.2190476189746	0.23797080097169085	0.003210272873194221	2.5836255665294045e-05	0.002675227394328518	0.0005350454788657035	0.0031238812194103916
Henk van Kerkwijk	1413.1373015873332	0.17996298914776246	0.00013376136971642589	0.0	0.00013376136971642589	0.0	7.148299874052071e-05
Jan Ritsma	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Jos Hoogeveen	1686.1666666666379	0.21191754125140963	0.0018726591760299624	6.92887866108861e-07	0.0016051364365971105	0.00026752273943285177	0.0009081981492400045
R.P.J. Tutein Nolthenius	2136.019047618975	0.2680739071238052	0.015650080256821828	0.0010393801729327455	0.0038790797217763506	0.011771000535045479	0.008519218011784268
Leo Jansen	1874.8047619047045	0.2352508756343632	0.0037453183520599247	2.2030983647343012e-05	0.0017388978063135364	0.0020064205457463883	0.0019573352635635973
P.H. van der Kemp	1686.163888888876	0.2143079343414472	0.002541466024612092	0.0002769971015856801	0.001337613697164259	0.001203852327447833	0.0003720486407600102
Hans Goedkoop	1483.838492063518	0.18672454683690637	0.0020064205457463883	1.1209748507986907e-05	0.0006688068485821295	0.001337613697164259	0.0001884912794617825
Ch. van Os	1938.847619047523	0.2460181227436804	0.0040128410914927765	5.1546498520232837e-05	0.0017388978063135364	0.00227394328517924	0.002406502296012975
Jan Knappert	1461.5138888889205	0.18834516526983008	0.00013376136971642589	0.0	0.00013376136971642589	0.0	6.583213369657774e-05
Leon Gommers	1428.2456349206764	0.1833756542850507	0.00026752273943285177	0.0	0.00026752273943285177	0.0	3.655652162513677e-05
Jos. van Schaveren	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
G.A. van den Bergh van Eysinga	2009.4904761903765	0.2517864257388429	0.004280363830925628	0.00023340495595625102	0.002407704654895666	0.0018726591760299624	0.0035744465805186867
Margo Scharten-Antink	2008.4142857142083	0.250903996676674	0.012841091492776884	0.00014902138069868397	0.002407704654895666	0.010433386837881219	0.0037092380225129356
G. Engels	1924.1428571427932	0.24018076951282918	0.004681647940074906	5.9579496597696856e-05	0.0018726591760299624	0.0028089887640449437	0.00294198467701609
R.A. Hugenholtz	1933.0452380951688	0.24196903681461465	0.0016051364365971105	2.396325014449062e-06	0.001070090957731407	0.0005350454788657035	0.0030532336116131254
Sonja Vanderlinden	1757.9690476190108	0.21995715943407065	0.0037453183520599247	3.5518512612118327e-06	0.002407704654895666	0.001337613697164259	0.0019605515694464137
J.H. Kamstra	1493.4710317460435	0.18861115905260742	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.00021169745572141373
A.E. Kluit-de Clercq	1751.3214285713875	0.22141631046931237	0.0009363295880149812	1.3302949003795446e-06	0.00026752273943285177	0.0006688068485821295	0.0007605385003248725
R. Vanalderweireldt	1832.7404761904231	0.23082089091959995	0.009630818619582664	0.0	0.004280363830925628	0.005350454788657036	0.013647218822364318
J.L. Snethlage	2125.214285714213	0.26498218466743684	0.0030765115034777956	4.019253571552263e-05	0.0018726591760299624	0.001203852327447833	0.007141022085982384
Th.J. de Jong	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Meinardus Siderius Wal	0.0	0.0	0.0016051364365971105	0.0	0.0	0.0016051364365971105	3.552025893195421e-97
Heleen Hoekstra	1492.173015873033	0.18701438201598997	0.002541466024612092	1.3662452637983636e-05	0.0009363295880149812	0.0016051364365971105	0.00030252215554555495
Gerhard Kuipers	1825.292857142819	0.22487357793828736	0.0038790797217763506	9.586907643822007e-07	0.003611556982343499	0.00026752273943285177	0.00414519870883913
Miek Janssen	1744.6928571428116	0.22170781389174718	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.0006160429814698883
René van Sint-Jan	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
Heberto Padilla	1721.186904761869	0.2183239585684769	0.00040128410914927763	0.0	0.00026752273943285177	0.00013376136971642589	0.0006190242749435542
William Butler Yeats	1800.4833333332772	0.2282294347888726	0.002407704654895666	0.00010620455743552573	0.002140181915462814	0.00026752273943285177	0.0010973090188485977
Constance Teichmann	2000.5142857142034	0.2512613370585126	0.003611556982343499	0.00015530563561710258	0.003477795612627073	0.00013376136971642589	0.0071436245088325225
Roel J. den Dulk	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Tessel Pollmann	1585.5091269841257	0.19947495907649646	0.003344034242910647	0.0004449758337974987	0.001070090957731407	0.00227394328517924	0.00028799986924858814
W.J.M. Levelt	1911.3452380951933	0.2363765856335706	0.003344034242910647	0.00022731793541648954	0.0028089887640449437	0.0005350454788657035	0.004093636776719702
G. Quispel	1930.7785714285221	0.23905332397262669	0.003210272873194221	4.6165186906351566e-06	0.002140181915462814	0.001070090957731407	0.0045060317294175894
C. Schmidt	1904.0571428570838	0.23759308770960313	0.002407704654895666	0.00010902378542553328	0.0018726591760299624	0.0005350454788657035	0.004285810013208152
A.J.C. Geerts	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Wouter Vanstiphout	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Frank Pollet	1588.6523809523653	0.20240952590911654	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.00026871165276451175
August von Platen	1921.9809523808613	0.24304048642412587	0.0014713750668806848	7.071253566468485e-05	0.001337613697164259	0.00013376136971642589	0.0022822944323405005
J.F.B. Baert	1751.254365079329	0.2218339270060337	0.00227394328517924	3.0006517974206347e-05	0.001203852327447833	0.001070090957731407	0.000612645258102569
Marianne Philips	2089.328571428504	0.25855084533378303	0.00454788657035848	0.0	0.00454788657035848	0.0	0.007150454933885675
J.M.A. Biesheuvel	1814.52380952376	0.22612945234929543	0.003210272873194221	9.881880685852894e-06	0.002541466024612092	0.0006688068485821295	0.0016070146159797355
Edmond van Offel	2030.9452380951543	0.25345294441099836	0.006286784376672017	4.83678116798422e-05	0.002140181915462814	0.004146602461209203	0.006217611585457873
Walter Bosch	1516.67817460318	0.1929339276908973	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.00017806996924381356
Emiel van Hemeldonck	2054.164285714206	0.2567729434749121	0.003477795612627073	6.602455727836048e-09	0.003344034242910647	0.00013376136971642589	0.006904360223665169
Otto S. Lankhorst	1654.7924603174513	0.20561929264778384	0.0014713750668806848	5.442550017806395e-07	0.001203852327447833	0.00026752273943285177	0.0012194173107252702
Wessel te Gussinklo	1618.7357142856974	0.20520075962989068	0.001203852327447833	3.5502469086832644e-05	0.0008025682182985553	0.00040128410914927763	0.00041564802274221215
G. Scherps	1843.8785714285195	0.23116654436662262	0.0006688068485821295	3.538223440950753e-06	0.0005350454788657035	0.00013376136971642589	0.002098142896512538
Dany Tulkens	1607.795238095212	0.20549953767245024	0.0005350454788657035	3.4217638437011402e-06	0.00026752273943285177	0.00026752273943285177	0.0004088009387144023
Gaston Durnez	1923.4904761903995	0.24316012240070678	0.003344034242910647	1.0510289331277245e-05	0.002140181915462814	0.001203852327447833	0.00320585250202883
Ernst van Raalte	1912.488095238014	0.23774174061845985	0.012306046013911182	0.00023146772753871467	0.0030765115034777956	0.009229534510433386	0.002773865428507816
Florimond Heuvelmans	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Herluf van Merlet	1967.5357142856296	0.24604263020223932	0.012841091492776884	0.00527245838955014	0.002140181915462814	0.010700909577314071	0.004522826531468489
Rolf Italiaander	1866.3285714284964	0.23581238717635855	0.00227394328517924	1.2877572415349894e-05	0.0014713750668806848	0.0008025682182985553	0.00201661663176995
Jan Paul Hinrichs	1396.9015873016274	0.17640875246662233	0.0005350454788657035	0.00021749200643908772	0.00013376136971642589	0.00040128410914927763	0.00012310546085618672
Maria van Royen	1802.9809523809001	0.22629711284206178	0.001203852327447833	0.0	0.001203852327447833	0.0	0.0017805583114073474
Nicolaas Matsier	1696.4238095237836	0.21322216854452045	0.0018726591760299624	0.0	0.0018726591760299624	0.0	0.0008829596158325019
Alstein	2019.2976190475383	0.25330997828677293	0.009497057249866239	0.00015731717869705943	0.003477795612627073	0.006019261637239165	0.00635425284140077
Arie Verhagen	1916.4333333332997	0.23315230502526826	0.022338148742643123	0.0006304720786503408	0.008962011771000535	0.013376136971642588	0.006927175380104096
Wim Brinkman	1899.5357142856476	0.23802619248647694	0.0009363295880149812	0.0	0.0009363295880149812	0.0	0.002682184796113532
G.L. Muskens	1794.380952380902	0.22681472457736163	0.00454788657035848	3.2429690482996676e-06	0.0018726591760299624	0.002675227394328518	0.0022505046217766106
W. Govaart	1759.5738095237493	0.22341917171281586	0.0005350454788657035	1.2041189209856979e-05	0.00026752273943285177	0.00026752273943285177	0.0007574840006206855
Jan Jacob de Gelder	1802.9047619047074	0.22830327155198774	0.004815409309791332	0.00020777884132246042	0.0014713750668806848	0.003344034242910647	0.0008766936486833286
Gust Gils	2148.5642857142284	0.26568051882807286	0.010834670947030497	5.161279584371229e-05	0.009229534510433386	0.0016051364365971105	0.00975610778445324
Hendrik Conscience	2482.019047619025	0.3011520994068377	0.026484751203852325	0.00039307283981806357	0.026083467094703047	0.00040128410914927763	0.058478636908958624
Eltjo Muntinga	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
P. de Dura	1346.5841269841803	0.1739242971118357	0.0008025682182985553	0.0	0.00013376136971642589	0.0006688068485821295	2.3660794789746722e-05
Jaap Goudsmit	1481.9087301587526	0.18705687240875335	0.003611556982343499	0.0003447599758679925	0.0009363295880149812	0.002675227394328518	0.0001104169801307454
M.S.J. Cox-Andrau	1849.709523809491	0.22828345911573786	0.0018726591760299624	1.6074046863396345e-07	0.0017388978063135364	0.00013376136971642589	0.003826778424259519
