Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering
H.P. Plantenga	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0
Wanda Maya	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0
Jan Janze	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
L.O. Schuman	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.2191596866987013	1714.1142857142406	0.0006645644641220377	1.0	0.0
Wessel Scheffer	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Frans De Bruyn	0.008053691275167784	0.0026845637583892616	0.005369127516778523	0.0004075098456110858	0.2526596342798355	2022.4761904761058	0.009444134267348974	0.2611174458380844	0.059061062537308195
G.J.P. Cammelbeeck	0.0009395973154362415	0.0	0.0009395973154362415	0.0	0.0	0.0	9.056303693276773e-101	0.14285714285714285	0.03785394932935916
Oscar Mohr	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.20134984519781754	1567.8511904761956	0.00013999625522515132	0.5	0.0049261083743842365
S.H. Meijler	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Antoinette Buckinx-Luykx	0.008590604026845637	0.004161073825503355	0.0044295302013422815	5.8144302205650916e-05	0.2243314458167641	1788.1059523809165	0.012821190252340535	0.9315206445115811	0.24336063539339786
Bert van Aerschot	0.0024161073825503354	0.0024161073825503354	0.0	0.0	0.24471753984574193	1950.1761904761095	0.0055588928467342445	0.49673202614379086	0.0
G.H. Slotemaker de Bruine	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.2085694239576284	1637.4412698412445	0.0003111650283880805	0.0	0.0
Pandelis Prewelakis	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.1758951473797704	1351.8257936508426	1.3461455859522983e-05	0.5	0.0
Caroline F. Ware	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
P. Jansen Schoonhoven	0.0010738255033557046	0.00026845637583892615	0.0008053691275167784	0.0	0.22090746619671145	1729.6119047618563	0.0008070493864340425	0.46153846153846156	0.018740239458615304
Margreet Koekebakker	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.5	0.0
Fries de Vries	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.5	0.0
Paul van der Loeff	0.0057718120805369125	0.001476510067114094	0.004295302013422818	2.9196369630531464e-05	0.2272176423096226	1785.742857142799	0.0013788662153930173	0.2399103139013453	0.032025533577957746
J. Patijn	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.17268370672078473	1331.860317460376	1.570894480948385e-05	0.0	0.0
J.B. Bakema	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.20874532458709644	1639.5579365079109	0.00031830600572416097	0.5	0.0
Bernard van Delfshaven	0.0010738255033557046	0.00013422818791946307	0.0009395973154362415	0.00010904485595274797	0.00013422818791946307	1.0	4.890403994369456e-99	0.03571428571428571	0.013084112149532711
Heinz Neudecker	0.0012080536912751677	0.0004026845637583892	0.0008053691275167784	0.00011706656651519774	0.1772077026344336	1375.245634920677	2.5555208359719972e-05	0.18181818181818182	0.026378896882494004
C. Ch. Mout	0.003624161073825503	0.0009395973154362415	0.0026845637583892616	9.110079572603151e-05	0.21692070942382824	1700.4095238094833	0.0004982092551744587	0.18895348837209303	0.024646138564688353
Hieke de Jong	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.22536688976214894	1769.095238095183	0.0012903957472908138	1.0	0.0
Teo Anton van Kooten	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	6.551807918947842e-08	0.19197095471201092	1490.9198412698677	0.00011066714282749086	0.0	0.0
Anna Muntjewerf	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	1.1036985353183424e-07	0.22220184588145778	1741.0952380951887	0.0009559387780612201	0.4	0.01818181818181818
C.B. Vaandrager	0.0008053691275167784	0.0008053691275167784	0.0	0.0	0.23059168053412973	1807.322619047555	0.0010939797901643631	0.13333333333333333	0.0
J. Kreykamp	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Durk van der Ploeg	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.20440318467462937	1601.5400793650645	0.000197000518352714	0.0	0.0
Krine Boelens	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
C.L. Kruithof	0.0005369127516778523	0.00013422818791946307	0.0004026845637583892	0.0	0.17805910456890786	1380.0158730159078	4.268332965985587e-05	0.5	0.034482758620689655
G.J.M. van het Reve	0.0010738255033557046	0.0	0.0010738255033557046	0.0	0.0	0.0	9.056303693276773e-101	0.08928571428571429	0.011622031328954016
Jerzy Holzer	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.16846875951946327	1302.0880952381387	1.0131578398713627e-05	0.0	0.0
Malgorzata Hillar	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1736721044776404	1339.855555555603	1.3746311048591483e-05	0.0	0.0
Jerzy Sito	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1736721044776404	1339.855555555603	1.3746311048591483e-05	0.0	0.0
Jan Balicki	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.2085694239576284	1637.4412698412445	0.0003111650283880805	0.0	0.0
Mieczyslaw Jastrun	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1736721044776404	1339.855555555603	1.3746311048591483e-05	0.0	0.0
Kazimierz Gromski	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1736721044776404	1339.855555555603	1.3746311048591483e-05	0.0	0.0
H.Th. Chabot	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Astère Michel Dhondt	0.0008053691275167784	0.0008053691275167784	0.0	0.0	0.21694448039612102	1700.5738095237687	0.0005781263990317539	0.26666666666666666	0.0
Apie Prins	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18839717591127245	1464.4996031746248	5.324556718766096e-05	0.0	0.0
J.L. Weverbergh	0.004832214765100671	0.0	0.004832214765100671	0.0	0.0	0.0	9.056303693276773e-101	0.23015873015873015	0.07923716911871531
A.Z. van 't Hoff Stolk-Huisman	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
F.R. Kraus	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.00013422818791946307	1.0	4.890403994369456e-99	0.0	0.0
N.C. Clegg-Bruinwold Riedel	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.18834927959520173	1463.9996031746248	5.324556718766096e-05	0.5	0.1016949152542373
Milo Anstadt	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.193110636687396	1491.7488095238264	8.833896433746856e-05	1.0	0.0
Ank Steenis	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.2147359096184695	1683.5821428571094	0.0004511612836132318	1.0	0.0
Th.J. Hooning	0.0017449664429530199	0.0004026845637583892	0.0013422818791946308	5.243160685028698e-06	0.22436231145322758	1777.4214285713836	0.001006445026125469	0.26	0.027842588271892985
Frederick Franck	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.21526488559782261	1689.032142857106	0.0004914358732750359	0.5	0.0
Tsjou Li-po	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.18808857852767022	1481.9337301587432	0.00016531978710435758	0.0	0.0
J.H. de Haas-Posthuma	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0
René Dekkers	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Bruce Burton	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.2085694239576284	1637.4412698412445	0.0003111650283880805	0.0	0.0
F. Kempers	0.0013422818791946308	0.0006711409395973154	0.0006711409395973154	3.1746141963822565e-06	0.21490997842666495	1686.4321428571088	0.0004624675110635558	0.7926829268292683	0.028639618138424822
Jan Noort	0.0013422818791946308	0.0006711409395973154	0.0006711409395973154	3.1746141963822565e-06	0.21490997842666495	1686.4321428571088	0.0004624675110635558	0.7926829268292683	0.028708133971291867
P.A. Kooijman	0.0012080536912751677	0.0005369127516778523	0.0006711409395973154	0.0	0.20159877354842884	1571.4845238095288	0.0001556595799948506	0.90625	0.028708133971291867
H.Th. Kok	0.0017449664429530199	0.0004026845637583892	0.0013422818791946308	3.620628110796764e-05	0.18750463161848122	1463.0515873016213	5.9974599470238876e-05	0.2733333333333333	0.011021142600089968
W. van der Marck	0.0009395973154362415	0.0008053691275167784	0.00013422818791946307	7.836202029625651e-07	0.21209606932261757	1669.6638888888624	0.00037570046881436805	0.35714285714285715	0.0
Alex Bolckmans	0.017852348993288587	0.004026845637583892	0.013825503355704696	8.09590766342001e-05	0.24274280945398574	1956.478571428508	0.008418556211991146	0.3311250713877784	0.06434147701895394
G.G. Bauman	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1911234504971939	1490.0615079365286	9.731851894239437e-05	0.0	0.0
Maarten van Dullemen	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.017543859649122806
Johan Jansen	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.19175613809934566	1498.1281746031918	0.00010465139659998812	0.3333333333333333	0.0
René Louis Gysen	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.0
Kazimir Malewitsj	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.1911718354674311	1490.5615079365286	9.731851894239437e-05	0.0	0.0
H. Doedens	0.002147651006711409	0.0016107382550335568	0.0005369127516778523	3.967928581314513e-06	0.2248676552023063	1783.7047619047146	0.0016121217099261858	0.19230769230769232	0.01005586592178771
B.E. Rutgers	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1669476065111795	1281.7706349207026	4.573102833080987e-06	0.0	0.0
Margreet van Hoorn	0.0013422818791946308	0.0004026845637583892	0.0009395973154362415	0.0	0.20021264790563045	1550.428571428572	0.0001764793566166167	0.6071428571428571	0.04776579352850539
B.H. Peteri	0.0008053691275167784	0.0005369127516778523	0.00026845637583892615	7.342473600375358e-07	0.22549994647949545	1779.1142857142247	0.0009985915777917585	0.23333333333333334	0.02666666666666667
Jan Messchert van Vollenhove	0.0010738255033557046	0.00026845637583892615	0.0008053691275167784	1.093668755440708e-07	0.22263668315324142	1749.240476190415	0.0008148963630628324	0.46153846153846156	0.012428431783270494
Klaas Poll	0.0010738255033557046	0.0004026845637583892	0.0006711409395973154	1.4302903571545194e-07	0.22455799122911063	1768.640476190413	0.001225935667795187	0.5	0.021637528128786568
Antonie de Vletter	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.05	0.03624733475479744
Jac. van Ginneken	0.004697986577181208	0.0010738255033557046	0.003624161073825503	0.0003597850275195548	0.23354159731351384	1847.8095238094543	0.0021647144304938136	0.19846678023850084	0.02444746494870315
Ph.J. Simons	0.010067114093959731	0.0009395973154362415	0.00912751677852349	8.058121524695052e-05	0.2273337905537513	1797.6952380951764	0.0017285538480431505	0.10097543352601156	0.022662230493714446
Henri H. van Calker	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
M.R. Dijkman	0.0017449664429530199	0.0009395973154362415	0.0008053691275167784	3.1467584397266694e-06	0.22451676712681512	1771.9571428570805	0.001295237694218954	0.19480519480519481	0.02050326188257223
J. van Boskoop	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.5	0.0037481259370314842
H.A. Westrate	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Gerrit ten Bruggencate Hermz.	0.0010738255033557046	0.00013422818791946307	0.0009395973154362415	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.4444444444444444	0.022612217347283158
Johan Wesselink	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Willem Frederik Schürmann	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Yvonne Koop	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.5	0.027345591702027345
M. 't Hooft	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18913259041104205	1473.7400793650943	0.00010141594730825291	0.0	0.0
A. Wapenaar	0.013959731543624159	0.003624161073825503	0.010335570469798657	9.651338565730164e-05	0.2301249336215154	1827.445238095176	0.0015114684063014354	0.3353029450384543	0.07194906104777184
Aert Schouman	0.002013422818791946	0.00026845637583892615	0.0017449664429530199	3.294951879147933e-07	0.22537528051811362	1780.3904761904148	0.0011370908388941173	0.28846153846153844	0.03272503948061063
B.M. Noach	0.0017449664429530199	0.0005369127516778523	0.0012080536912751677	3.6615969725476757e-06	0.22552073754961158	1780.4404761904152	0.0014753011800006889	0.40789473684210525	0.07972270363951472
D. Haagman	0.0013422818791946308	0.0006711409395973154	0.0006711409395973154	0.00019115148916579904	0.18976670308879998	1485.990079365087	0.0001333327411372617	0.2	0.003316138540899042
R. Wijkman	0.0008053691275167784	0.0004026845637583892	0.0004026845637583892	1.2697229664944618e-07	0.1930695334646055	1515.4448412698418	0.00017406102349742123	0.35714285714285715	0.10275689223057644
A.S. Bijl	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.18389579125352132	1413.4948412698852	2.944211755213377e-05	0.0	0.0
Jos. Schrijnen	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.09166666666666666
E.G. Courrech Staal	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.1	0.0
J.W. van Cittert	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Heinrich Petermeyer	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
W. Govaart	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	1.2631684910957939e-05	0.22255565437997246	1748.1571428570817	0.0007926232495769726	0.5	0.0
A. van Herk	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Karel Lantermans	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
K.W. de Groot	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
R. Kaltofen	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Erik Wellander	0.010335570469798657	0.0005369127516778523	0.009798657718120805	2.0218636168516292e-05	0.21637382630484206	1702.24523809519	0.0008985445136246503	0.11209842788790157	0.038814968036933586
Jozef Goethals	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
C. Pekelharing	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.21120486164416494	1649.6023809523417	0.0004928379084616901	0.0	0.0
Tj. Sterringa	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.16666666666666666	0.004428044280442804
G. Beumer	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	3.7295059007084074e-08	0.198000398224235	1548.8019841269702	0.00025179396288757246	0.3	0.01639344262295082
L. de Liefde	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
J. Hovy	0.0005369127516778523	0.00013422818791946307	0.0004026845637583892	0.0	0.22253540640159097	1747.490476190415	0.0007677400450969348	0.4166666666666667	0.02736842105263158
Hendrikus Pomes	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.5	0.02242152466367713
W.L. Bezema	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.1877394553938196	1462.8531746031895	8.763977361149818e-05	0.0	0.0
Reind Kuitert	0.0026845637583892616	0.0004026845637583892	0.0022818791946308723	0.0002319261775293283	0.2243314458167641	1765.173809523747	0.0011005229083731521	0.16310160427807488	0.021096194609871808
W. Kraak	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	2.5176935872772225e-07	0.18912111334620074	1483.1325396825487	0.0001365807714940456	0.0	0.0
L. Koch	0.003624161073825503	0.0013422818791946308	0.0022818791946308723	9.13945830793457e-06	0.2360318362890174	1884.0190476189862	0.004125860228902509	0.21937321937321938	0.02963904920277805
Luc Salu	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.04461942257217848
Th.B.F. Hoyer	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.0007488766849725411
J. van Rijckevorsel	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Marie van Kranendonk	0.0017449664429530199	0.0009395973154362415	0.0008053691275167784	1.3372312750130701e-05	0.23659118048682953	1881.5785714285028	0.003299758573718824	0.3525641025641026	0.01759788825340959
Aimé de Marest	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.22358553681616036	1757.6071428570813	0.0008595576426346106	1.0	0.0
René van Sint-Jan	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	1.0	0.058823529411764705
M. Zwaagdijk	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.22253540640159097	1747.490476190415	0.0007677400450969348	0.6666666666666666	0.024096385542168676
Is.P. de Vooys	0.024966442953020133	0.00026845637583892615	0.024697986577181207	0.00024497516809254735	0.218470696629429	1711.530952380903	0.0007999950507509004	0.10291809568098588	0.04170803043507287
Dirk Gerhardus Muller	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Roelof Schokker	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Lodewijk Maerevoet	0.004697986577181208	0.00013422818791946307	0.004563758389261745	4.719726121418587e-07	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.19865319865319866	0.04000776849873762
Franz Staude	0.0033557046979865767	0.0006711409395973154	0.0026845637583892616	3.6835559700337295e-05	0.22786323717574988	1799.95714285708	0.0017940128466245088	0.3169491525423729	0.034393413849304194
M.J. Francken	0.002147651006711409	0.002147651006711409	0.0	0.0	0.2423182294773608	1954.9523809523268	0.006087645875054797	0.6833333333333333	0.0
H. van Wichert	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.016129032258064516
L.H. Stronkhorst	0.0017449664429530199	0.0005369127516778523	0.0012080536912751677	8.971572920621666e-06	0.223419612665609	1759.2738095237478	0.00080162796280278	0.48	0.06466555493792848
H.A.C. Spoelstra-Spruyt	0.0008053691275167784	0.00026845637583892615	0.0005369127516778523	0.0	0.21732544819751998	1707.7690476189978	0.0008493922370404426	0.6923076923076923	0.04907306434023991
M.H. de Haan	0.0009395973154362415	0.0008053691275167784	0.00013422818791946307	0.0	0.2312453717289612	1833.5166666666057	0.0021025171572315385	0.35714285714285715	0.0
Annick De Vylder	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.018867924528301886
Erik Hörnström	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
E.J. Gras	0.0034899328859060398	0.0008053691275167784	0.0026845637583892616	3.0357476132762507e-06	0.2312672358023058	1833.4690476189837	0.001675738021050293	0.4	0.05081259000205719
F. den Eerzamen	0.001476510067114094	0.001476510067114094	0.0	0.0	0.24132639531981956	1935.6904761904138	0.005184958317692832	0.6727272727272727	0.0
Th.H. d' Angremond	0.0010738255033557046	0.00026845637583892615	0.0008053691275167784	3.139438898605553e-08	0.223093571640194	1753.4238095237472	0.0010039056190831051	0.40384615384615385	0.020049436967865972
J. Overduin	0.0028187919463087247	0.0009395973154362415	0.001879194630872483	1.1281899936101077e-05	0.22614625734680913	1785.7952380951772	0.001089606215675087	0.5219512195121951	0.08444881889763779
Mirjam Ernestus	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.15897435897435896
J.A. Wartena	0.0010738255033557046	0.00013422818791946307	0.0009395973154362415	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.3888888888888889	0.029839491543681998
W.G.J.A. Jacob	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.2228321408084924	1751.0404761904151	0.0008806939970253342	1.0	0.0
C.W. Schoonhoven	0.0012080536912751677	0.0	0.0012080536912751677	0.0	0.0	0.0	9.056303693276773e-101	0.20833333333333334	0.018879749314531923
Walter Couvreur	0.0008053691275167784	0.0008053691275167784	0.0	0.0	0.2346270625830801	1856.7023809523134	0.002049751521551368	0.2	0.0
Ch.A. Thomas-Bourgeois	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
G.A. Lindeboom	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Hans van Zijl	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
G.A. Mesters	0.0017449664429530199	0.0005369127516778523	0.0012080536912751677	1.1833585015234614e-06	0.21209606932261757	1688.985714285684	0.001351387712472895	0.16666666666666666	0.022910216718266253
D.T. Spronk	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Luc. Boreel	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.4	0.018162393162393164
W.H.N. van Wel	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.1	0.01951219512195122
Helga Van Geertsom	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
F.N. Jansen	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
P. Stienstra	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
J.W.N Delteijk	0.0024161073825503354	0.0004026845637583892	0.002013422818791946	0.0	0.22469207417445225	1768.3238095237461	0.0012047275783979834	0.35333333333333333	0.01978978485794055
D. van Unnik	0.0010738255033557046	0.0008053691275167784	0.00026845637583892615	1.2258427375662001e-06	0.2278738512635632	1804.514285714222	0.001727968097158332	0.17857142857142858	0.03125
G.G. Ellerbroek	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22353447123585335	1757.873809523746	0.0009513501113735209	0.3333333333333333	0.0
W.A.F. Janssen	0.003758389261744966	0.0034899328859060398	0.00026845637583892615	5.644078472823355e-06	0.24501631968978135	1981.3261904761307	0.007600516133524561	0.3183023872679045	0.07253886010362694
R. Pulinckx	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	1.630563126873097e-07	0.2240848261154402	1761.6404761904148	0.0008005565920128864	0.2	0.0
J. Noë	0.040805369127516776	0.015838926174496643	0.024966442953020133	0.001343477697590811	0.24590307826109253	2028.2714285713787	0.03739657231321756	0.23757916041000196	0.07792619022136663
Marc Dykmans	0.015838926174496643	0.0057718120805369125	0.010067114093959731	3.698155623145342e-05	0.22944495281300945	1844.4238095237608	0.019004737681811178	0.5139192537530972	0.14425959331082083
L. van de Kerckhove	0.007785234899328858	0.0033557046979865767	0.0044295302013422815	5.127255157843989e-05	0.2329078194118346	1869.0142857142403	0.010506817843905199	0.6875	0.17481854876916372
K. Blokhuis	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
M.J. Jochems	0.0009395973154362415	0.0004026845637583892	0.0005369127516778523	0.0	0.2250849286337616	1783.1547619047099	0.0015992453604066917	0.35714285714285715	0.0625
G.A. Sybenga	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	4.850461112873288e-07	0.20534759849415166	1607.0083333333107	0.0003715390958410081	0.16666666666666666	0.0
F.G. Hesmerg	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
C.G.L. Apeldoorn	0.0025503355704697985	0.002013422818791946	0.0005369127516778523	1.580178170150255e-06	0.24274280945398574	1950.326190476124	0.005259219760317645	0.347953216374269	0.0
J.F. Hengeveld	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
H. Ribbius	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
C.N. Dubelaar	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0
A.M.L. de Meere	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0
Maxime Deswarte	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
Paul Van Keymeulen	0.009798657718120805	0.0034899328859060398	0.006308724832214765	8.197931105196978e-05	0.26227728066299455	2085.6714285713397	0.014162022701637864	0.42643104110641566	0.09260604705750852
W. Vloedgraven-Stuyver	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.19958467491721937	1551.6726190476163	0.00017853359667120917	0.0	0.0
Judi I.H. Mendels	0.0010738255033557046	0.0	0.0010738255033557046	0.0	0.0	0.0	9.056303693276773e-101	0.42857142857142855	0.04567901234567901
Honoratius Sengers	0.0016107382550335568	0.00013422818791946307	0.001476510067114094	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.2923076923076923	0.019965277777777776
G.A. Watermeyer	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.243378755870856	1947.2095238094564	0.0045754201266366736	0.6428571428571429	0.0
J. Nuttin	0.013422818791946307	0.005369127516778523	0.008053691275167784	0.000122204362693413	0.23861066427305502	1928.7333333332838	0.017972510195309578	0.548413344182262	0.15620879939504512
C.L. Sciarone	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0
